========	=========	======	=======	=======	========	=======	======	======	=======	=======	=========	=======	=======	========	=======	========
Date	Time	Temp	SpCond	Cond	Resist	TDS	Sal	DOsat	DO	DOchrg	Press	Depth	pH	pH	Orp	Battery
m/d/y	hh:mm:ss	C	mS/cm	uS/cm	Ohm*cm	g/L	ppt	%	mg/L		psia	feet		mV	mV	volts
--------	---------	------	-------	-------	--------	-------	------	------	-------	-------	---------	-------	-------	--------	-------	--------
11/9/2019	13:45:40	5.37	0.293	183	5467.14	0.19	0.14	107.9	13.64	37.5	15.499	2.309	8.13	-59.6	232.7	5.9
11/9/2019	14:00:40	5.35	0.293	183	5463.5	0.19	0.14	108	13.66	37.5	15.495	2.299	8.13	-59.6	232.2	5.9
11/9/2019	14:15:40	5.33	0.293	183	5469.08	0.19	0.14	107.8	13.64	36.9	15.484	2.274	8.13	-59.6	231.8	5.9
11/9/2019	14:30:40	5.29	0.293	183	5468.28	0.191	0.14	107.6	13.63	37.5	15.48	2.265	8.13	-59.5	231.6	5.9
11/9/2019	14:45:40	5.31	0.293	183	5460.31	0.191	0.14	107.8	13.65	36.9	15.482	2.27	8.13	-59.5	231.8	5.9
11/9/2019	15:00:40	5.31	0.293	183	5465.32	0.191	0.14	108	13.67	37.5	15.479	2.264	8.13	-59.5	231.6	5.9
11/9/2019	15:15:40	5.31	0.293	183	5461.9	0.191	0.14	107.8	13.65	36.9	15.481	2.268	8.13	-59.7	231.6	5.9
11/9/2019	15:30:40	5.31	0.293	183	5465.43	0.191	0.14	108.1	13.69	36.9	15.476	2.256	8.13	-59.6	231.8	5.9
11/9/2019	15:45:40	5.28	0.293	183	5469.77	0.191	0.14	107.9	13.67	37.5	15.475	2.255	8.13	-59.6	232.2	5.9
11/9/2019	16:00:40	5.26	0.294	183	5460.08	0.191	0.14	108.1	13.71	37.5	15.473	2.249	8.13	-59.6	232.4	5.9
11/9/2019	16:15:40	5.26	0.294	183	5469.54	0.191	0.14	108	13.69	36.9	15.466	2.232	8.13	-59.8	232.7	5.9
11/9/2019	16:30:40	5.23	0.294	183	5469.19	0.191	0.14	108.2	13.73	36.9	15.469	2.241	8.13	-59.6	233	5.9
11/9/2019	16:45:40	5.22	0.294	183	5460.08	0.191	0.14	108	13.71	37.5	15.469	2.24	8.13	-59.7	233.4	5.9
11/9/2019	17:00:40	5.16	0.294	183	5468.85	0.191	0.14	108.3	13.76	36.9	15.47	2.244	8.13	-59.6	233.6	5.9
11/9/2019	17:15:40	5.13	0.294	183	5472.39	0.191	0.14	108.2	13.76	36.9	15.474	2.252	8.13	-59.6	234.1	5.9
11/9/2019	17:30:40	5.07	0.295	183	5476.62	0.192	0.14	108.2	13.77	36.9	15.473	2.248	8.13	-59.4	234.4	5.9
11/9/2019	17:45:40	5.03	0.295	183	5472.51	0.192	0.14	108.2	13.8	37.5	15.473	2.25	8.13	-59.8	234.6	5.9
11/9/2019	18:00:40	5.03	0.295	182	5479.83	0.192	0.14	108.4	13.82	36.9	15.473	2.249	8.13	-59.8	235.1	5.9
11/9/2019	18:15:40	5.01	0.296	183	5473.08	0.192	0.14	108.3	13.81	36.9	15.472	2.246	8.13	-59.8	235.6	5.9
11/9/2019	18:30:40	5	0.295	183	5477.31	0.192	0.14	108.5	13.84	37.5	15.47	2.243	8.13	-59.8	235.9	5.9
11/9/2019	18:45:40	5.02	0.296	183	5466.8	0.192	0.14	108.3	13.82	36.9	15.471	2.246	8.13	-59.9	236	5.9
11/9/2019	19:00:40	5	0.296	183	5471.48	0.192	0.14	108.3	13.82	36.9	15.472	2.247	8.13	-59.9	236.3	5.9
11/9/2019	19:15:40	4.98	0.296	183	5471.93	0.192	0.14	108.5	13.86	36.9	15.469	2.24	8.13	-59.8	236.6	5.9
11/9/2019	19:30:40	5	0.295	183	5478.91	0.192	0.14	108.4	13.83	36.9	15.47	2.243	8.13	-59.9	236.5	5.9
11/9/2019	19:45:40	4.99	0.296	183	5472.73	0.192	0.14	108.4	13.84	36.9	15.47	2.242	8.13	-59.9	236.7	5.9
11/9/2019	20:00:40	4.99	0.296	183	5475.59	0.192	0.14	108.7	13.87	37.5	15.468	2.238	8.14	-60	236.6	5.9
11/9/2019	20:15:40	4.99	0.296	183	5473.19	0.192	0.14	108.6	13.87	37.5	15.467	2.236	8.14	-60	236.7	5.9
11/9/2019	20:30:40	5.01	0.296	183	5470.56	0.192	0.14	108.4	13.82	37.5	15.466	2.233	8.14	-60	236.6	5.9
11/9/2019	20:45:40	5	0.296	183	5470.22	0.192	0.14	108.6	13.85	37.5	15.464	2.229	8.13	-59.9	236.9	5.9
11/9/2019	21:00:40	4.97	0.296	183	5465.32	0.193	0.14	108.5	13.86	37.5	15.461	2.222	8.13	-59.9	237.1	5.9
11/9/2019	21:15:40	4.95	0.296	183	5471.02	0.193	0.14	108.6	13.87	36.9	15.463	2.225	8.13	-59.9	237.5	5.9
11/9/2019	21:30:40	4.93	0.296	183	5475.48	0.192	0.14	108.6	13.89	36.9	15.461	2.222	8.13	-59.9	237.9	5.9
11/9/2019	21:45:40	4.9	0.297	183	5474.56	0.193	0.14	108.8	13.92	37.5	15.462	2.223	8.14	-60	238	5.9
11/9/2019	22:00:40	4.87	0.297	183	5470.91	0.193	0.14	108.9	13.94	36.9	15.458	2.216	8.13	-59.9	238.5	5.9
11/9/2019	22:15:40	4.85	0.297	183	5476.97	0.193	0.14	108.7	13.92	36.9	15.456	2.211	8.13	-59.9	238.8	5.9
11/9/2019	22:30:40	4.85	0.297	183	5472.85	0.193	0.14	108.9	13.95	36.9	15.454	2.205	8.14	-60.1	238.8	5.9
11/9/2019	22:45:40	4.8	0.297	182	5487.17	0.193	0.14	109	13.98	36.9	15.452	2.202	8.14	-59.9	239.2	5.9
11/9/2019	23:00:40	4.79	0.297	183	5476.16	0.193	0.14	108.9	13.97	37.5	15.455	2.208	8.14	-60.1	239.6	5.9
11/9/2019	23:15:40	4.79	0.297	182	5483.72	0.193	0.14	109.2	14.01	37.5	15.454	2.205	8.14	-60.2	239.9	5.9
11/9/2019	23:30:40	4.76	0.297	182	5487.17	0.193	0.14	109.2	14.03	37.5	15.454	2.205	8.14	-60.2	240.5	5.9
11/9/2019	23:45:40	4.76	0.297	182	5487.4	0.193	0.14	109.3	14.03	37.5	15.453	2.202	8.14	-60.2	240.8	5.9
11/10/2019	0:00:40	4.76	0.297	182	5486.48	0.193	0.14	109	14	36.9	15.451	2.198	8.14	-60.3	241.2	5.9
11/10/2019	0:15:40	4.73	0.298	182	5483.61	0.193	0.14	109.3	14.04	36.9	15.452	2.2	8.14	-60.2	241.7	5.9
11/10/2019	0:30:40	4.72	0.298	183	5478.11	0.194	0.14	109.1	14.02	37.5	15.449	2.193	8.14	-60.2	242.1	5.9
11/10/2019	0:45:40	4.72	0.298	182	5483.84	0.193	0.14	109	14.01	36.9	15.447	2.188	8.14	-60.2	242.5	5.9
11/10/2019	1:00:40	4.7	0.298	182	5489.01	0.193	0.14	109.3	14.05	37.5	15.446	2.188	8.14	-60.1	243	5.9
11/10/2019	1:15:40	4.72	0.298	182	5480.17	0.194	0.14	109.3	14.05	37.5	15.446	2.187	8.14	-60.3	243	5.9
11/10/2019	1:30:40	4.71	0.298	182	5480.29	0.194	0.14	109.3	14.06	36.9	15.445	2.185	8.14	-60.2	243.3	5.9
11/10/2019	1:45:40	4.7	0.298	182	5479.94	0.194	0.14	109.2	14.04	37.5	15.442	2.178	8.14	-60.2	243.6	5.9
11/10/2019	2:00:40	4.69	0.298	182	5484.41	0.194	0.14	109.3	14.05	37.5	15.44	2.173	8.14	-60.2	243.9	5.9
11/10/2019	2:15:40	4.69	0.298	182	5484.87	0.194	0.14	109.4	14.08	36.9	15.439	2.171	8.14	-60.2	244	5.9
11/10/2019	2:30:40	4.67	0.298	182	5483.95	0.194	0.14	109.4	14.08	37.5	15.436	2.163	8.14	-60.2	244.3	5.9
11/10/2019	2:45:40	4.66	0.298	182	5482.81	0.194	0.14	109.4	14.08	37.5	15.434	2.159	8.14	-60.2	244.5	5.9
11/10/2019	3:00:40	4.68	0.298	182	5479.83	0.194	0.14	109.5	14.08	36.9	15.433	2.156	8.14	-60.2	244.6	5.9
11/10/2019	3:15:40	4.64	0.298	182	5485.56	0.194	0.14	109.4	14.09	37.5	15.431	2.153	8.14	-60.2	244.7	5.9
11/10/2019	3:30:40	4.61	0.299	182	5481.78	0.194	0.14	109.4	14.1	37.5	15.432	2.154	8.14	-60.1	244.8	5.9
11/10/2019	3:45:40	4.64	0.299	182	5479.94	0.194	0.14	109.5	14.1	37.5	15.431	2.151	8.14	-60.2	244.8	5.9
11/10/2019	4:00:40	4.62	0.299	183	5479.25	0.194	0.14	109.1	14.07	37.5	15.426	2.14	8.14	-60.1	245	5.9
11/10/2019	4:15:40	4.59	0.299	182	5489.58	0.194	0.14	109.1	14.08	37.5	15.43	2.149	8.14	-60.2	245	5.9
11/10/2019	4:30:40	4.62	0.299	183	5475.82	0.194	0.14	109.4	14.09	36.9	15.427	2.144	8.14	-60.3	244.8	5.9
11/10/2019	4:45:40	4.6	0.299	183	5478.22	0.194	0.14	109.2	14.07	36.9	15.425	2.138	8.14	-60.2	244.8	5.9
11/10/2019	5:00:40	4.6	0.299	182	5481.55	0.194	0.14	109.4	14.11	37.5	15.424	2.136	8.14	-60.3	244.7	5.9
11/10/2019	5:15:40	4.59	0.299	183	5473.19	0.195	0.14	109.5	14.12	36.9	15.425	2.137	8.14	-60.2	244.8	5.9
11/10/2019	5:30:40	4.59	0.299	182	5480.29	0.194	0.14	109.5	14.12	37.5	15.42	2.128	8.14	-60.2	244.7	5.9
11/10/2019	5:45:40	4.57	0.299	182	5482.35	0.194	0.14	109.2	14.09	36.9	15.421	2.129	8.14	-60.2	244.6	5.9
11/10/2019	6:00:40	4.57	0.3	183	5473.31	0.195	0.14	109.3	14.1	37.5	15.42	2.126	8.14	-60.1	244.6	5.9
11/10/2019	6:15:40	4.56	0.299	183	5477.88	0.195	0.14	109.2	14.1	36.9	15.417	2.12	8.14	-60.2	244.6	5.9
11/10/2019	6:30:40	4.55	0.299	183	5478.8	0.195	0.14	109.2	14.1	36.9	15.417	2.12	8.14	-60.2	244.6	5.9
11/10/2019	6:45:40	4.54	0.3	183	5478.57	0.195	0.14	109.3	14.12	36.9	15.414	2.114	8.14	-60.2	244.7	5.9
11/10/2019	7:00:40	4.52	0.3	182	5482.69	0.195	0.14	109.5	14.15	37.5	15.418	2.122	8.14	-60.3	244.8	5.9
11/10/2019	7:15:40	4.5	0.3	183	5475.82	0.195	0.14	109.6	14.17	36.9	15.42	2.127	8.14	-60.4	244.8	5.9
11/10/2019	7:30:40	4.49	0.3	183	5473.31	0.195	0.14	109.7	14.18	37.5	15.418	2.122	8.15	-60.4	244.9	5.9
11/10/2019	7:45:40	4.49	0.3	182	5479.71	0.195	0.14	109.4	14.15	36.9	15.415	2.116	8.15	-60.4	244.9	5.9
11/10/2019	8:00:40	4.49	0.3	183	5478.45	0.195	0.14	109.6	14.18	37.5	15.413	2.11	8.15	-60.4	244.9	5.9
11/10/2019	8:15:40	4.47	0.3	183	5476.28	0.195	0.14	109.5	14.16	36.9	15.414	2.113	8.14	-60.3	244.9	5.8
11/10/2019	8:30:40	4.46	0.301	183	5475.13	0.195	0.14	109.7	14.19	36.9	15.416	2.116	8.14	-60.3	244.8	5.9
11/10/2019	8:45:40	4.48	0.3	183	5479.14	0.195	0.14	109.5	14.16	37.5	15.417	2.119	8.15	-60.4	244.8	5.9
11/10/2019	9:00:40	4.46	0.3	183	5478.91	0.195	0.14	109.5	14.17	36.9	15.411	2.106	8.15	-60.4	244.5	5.9
11/10/2019	9:15:40	4.46	0.301	183	5471.82	0.195	0.14	109.4	14.16	36.9	15.412	2.109	8.15	-60.4	244.3	5.9
11/10/2019	9:30:40	4.44	0.301	183	5468.85	0.196	0.14	109.9	14.22	37.5	15.414	2.112	8.15	-60.4	244.2	5.8
11/10/2019	9:45:40	4.45	0.301	183	5476.62	0.195	0.14	109.8	14.22	36.9	15.411	2.106	8.15	-60.4	244.2	5.9
11/10/2019	10:00:40	4.47	0.301	183	5473.42	0.195	0.14	109.8	14.2	37.5	15.416	2.118	8.15	-60.4	244	5.9
11/10/2019	10:15:40	4.46	0.301	183	5473.76	0.195	0.14	109.6	14.17	36.9	15.416	2.117	8.15	-60.4	244.2	5.9
11/10/2019	10:30:40	4.47	0.301	183	5465.55	0.196	0.14	109.8	14.21	37.5	15.411	2.105	8.14	-60.4	244.5	5.9
11/10/2019	10:45:40	4.43	0.301	183	5472.16	0.196	0.14	109.8	14.22	36.9	15.407	2.097	8.15	-60.4	244.6	5.9
11/10/2019	11:00:40	4.4	0.301	183	5469.19	0.196	0.14	109.7	14.22	36.9	15.411	2.107	8.15	-60.5	244.5	5.9
11/10/2019	11:15:40	4.46	0.301	183	5460.08	0.196	0.14	110	14.24	37.5	15.41	2.104	8.15	-60.5	244.4	5.9
11/10/2019	11:30:40	4.45	0.301	183	5463.72	0.196	0.14	110.2	14.26	36.9	15.411	2.107	8.15	-60.6	244.4	5.9
11/10/2019	11:45:40	4.5	0.301	183	5455.54	0.196	0.14	110.2	14.25	37.5	15.413	2.11	8.15	-60.7	244.3	5.9
11/10/2019	12:00:40	4.43	0.302	183	5457.69	0.196	0.14	110.2	14.26	36.9	15.41	2.104	8.15	-60.6	244.5	5.9
11/10/2019	12:15:40	4.44	0.302	183	5454.17	0.196	0.14	110.2	14.26	37.5	15.409	2.101	8.15	-60.7	244.6	5.8
11/10/2019	12:30:40	4.41	0.302	183	5456.33	0.196	0.14	110.3	14.29	37.5	15.402	2.086	8.15	-60.5	244.9	5.9
11/10/2019	12:45:40	4.48	0.302	184	5446.81	0.196	0.14	110.3	14.26	36.9	15.4	2.081	8.15	-60.7	244.5	5.9
11/10/2019	13:00:40	4.42	0.302	184	5448.85	0.197	0.14	110.5	14.32	36.9	15.4	2.082	8.15	-60.6	244.5	5.9
11/10/2019	13:15:40	4.57	0.302	184	5430.67	0.196	0.14	110.4	14.25	36.9	15.392	2.063	8.15	-60.7	244.2	5.9
11/10/2019	13:30:40	4.59	0.302	184	5429.32	0.196	0.14	110.6	14.27	37.5	15.395	2.068	8.15	-60.7	244.3	5.8
11/10/2019	13:45:40	4.57	0.302	184	5428.42	0.196	0.14	110.6	14.27	36.9	15.393	2.063	8.15	-60.7	244.6	5.9
11/10/2019	14:00:40	4.69	0.302	185	5414.63	0.196	0.14	110.5	14.22	37.5	15.394	2.067	8.15	-60.8	244.6	5.9
11/10/2019	14:15:40	4.65	0.302	185	5416.31	0.196	0.14	110.5	14.22	36.9	15.399	2.079	8.15	-60.7	245.1	5.9
11/10/2019	14:30:40	4.64	0.302	184	5424.04	0.196	0.14	110.5	14.23	36.9	15.396	2.07	8.15	-60.7	245.5	5.9
11/10/2019	14:45:40	4.64	0.302	185	5418.1	0.196	0.14	110.6	14.25	36.9	15.389	2.055	8.15	-60.7	245.7	5.8
11/10/2019	15:00:40	4.67	0.302	185	5418.88	0.196	0.14	110.8	14.26	36.9	15.387	2.051	8.15	-60.7	245.8	5.8
11/10/2019	15:15:40	4.64	0.302	184	5425.39	0.196	0.14	110.8	14.27	37.5	15.391	2.059	8.15	-60.7	246	5.9
11/10/2019	15:30:40	4.69	0.302	185	5412.51	0.196	0.14	110.7	14.24	37.5	15.392	2.061	8.15	-60.8	246	5.8
11/10/2019	15:45:40	4.66	0.302	185	5418.66	0.196	0.14	110.7	14.25	36.9	15.397	2.075	8.15	-60.7	246.2	5.9
11/10/2019	16:00:40	4.66	0.302	185	5415.41	0.196	0.14	110.5	14.22	36.9	15.397	2.075	8.15	-60.7	246.4	5.9
11/10/2019	16:15:40	4.67	0.302	185	5417.54	0.196	0.14	110.8	14.25	37.5	15.401	2.083	8.15	-60.7	246.5	5.8
11/10/2019	16:30:40	4.65	0.302	184	5421.57	0.196	0.14	110.7	14.25	36.9	15.403	2.088	8.15	-60.7	246.7	5.8
11/10/2019	16:45:40	4.65	0.302	184	5421.01	0.196	0.14	110.8	14.26	36.9	15.403	2.087	8.15	-60.7	246.7	5.9
11/10/2019	17:00:40	4.56	0.302	184	5426.74	0.196	0.14	110.6	14.28	37.5	15.405	2.091	8.15	-60.6	246.8	5.8
11/10/2019	17:15:40	4.6	0.302	184	5422.7	0.196	0.14	110.8	14.29	37.5	15.407	2.096	8.15	-60.7	246.8	5.8
11/10/2019	17:30:40	4.53	0.303	184	5423.82	0.197	0.14	110.9	14.32	37.5	15.406	2.096	8.15	-60.6	246.9	5.8
11/10/2019	17:45:40	4.51	0.303	184	5424.49	0.197	0.14	110.8	14.32	37.5	15.408	2.099	8.15	-60.6	246.9	5.9
11/10/2019	18:00:40	4.5	0.303	185	5419.78	0.197	0.14	110.8	14.32	37.5	15.409	2.102	8.15	-60.6	246.9	5.8
11/10/2019	18:15:40	4.47	0.303	184	5427.86	0.197	0.14	110.5	14.29	37.5	15.408	2.098	8.15	-60.6	246.9	5.9
11/10/2019	18:30:40	4.47	0.303	184	5427.07	0.197	0.14	110.4	14.29	37.5	15.412	2.107	8.15	-60.6	247	5.9
11/10/2019	18:45:40	4.49	0.303	184	5424.72	0.197	0.14	110.8	14.33	36.9	15.417	2.12	8.15	-60.7	247	5.8
11/10/2019	19:00:40	4.48	0.303	184	5422.47	0.197	0.14	110.8	14.33	37.5	15.419	2.125	8.15	-60.6	247	5.9
11/10/2019	19:15:40	4.47	0.304	185	5415.97	0.197	0.14	110.6	14.31	36.9	15.425	2.138	8.15	-60.7	247.2	5.8
11/10/2019	19:30:40	4.45	0.304	185	5417.65	0.197	0.14	110.6	14.32	37.5	15.427	2.143	8.15	-60.7	247.2	5.8
11/10/2019	19:45:40	4.44	0.304	184	5424.27	0.197	0.14	110.9	14.36	37.5	15.426	2.141	8.15	-60.7	247.2	5.8
11/10/2019	20:00:40	4.46	0.304	185	5415.3	0.198	0.14	110.7	14.33	36.9	15.425	2.139	8.15	-60.7	247.2	5.8
11/10/2019	20:15:40	4.46	0.304	185	5408.6	0.198	0.15	110.9	14.35	36.9	15.425	2.137	8.15	-60.7	247.2	5.8
11/10/2019	20:30:40	4.47	0.304	185	5409.71	0.198	0.15	111	14.35	37.5	15.425	2.139	8.15	-60.7	247.2	5.8
11/10/2019	20:45:40	4.41	0.304	184	5422.47	0.198	0.14	110.9	14.37	37.5	15.427	2.142	8.15	-60.8	247.3	5.8
11/10/2019	21:00:40	4.43	0.304	184	5421.8	0.198	0.14	111	14.38	37.5	15.427	2.142	8.15	-60.7	247.3	5.8
11/10/2019	21:15:40	4.45	0.304	185	5418.55	0.197	0.14	111	14.36	36.9	15.43	2.149	8.15	-60.8	247.3	5.9
11/10/2019	21:30:40	4.45	0.304	184	5420.57	0.197	0.14	111	14.37	37.5	15.434	2.16	8.15	-60.8	247.3	5.9
11/10/2019	21:45:40	4.47	0.303	184	5423.59	0.197	0.14	110.8	14.33	37.5	15.434	2.158	8.15	-60.7	247.4	5.9
11/10/2019	22:00:40	4.5	0.303	185	5418.1	0.197	0.14	110.8	14.32	36.9	15.435	2.161	8.15	-60.8	247.5	5.8
11/10/2019	22:15:40	4.53	0.303	185	5414.86	0.197	0.14	111	14.33	36.9	15.44	2.172	8.15	-60.7	247.6	5.8
11/10/2019	22:30:40	4.55	0.303	185	5415.53	0.197	0.14	111	14.33	37.5	15.44	2.173	8.15	-60.7	247.6	5.8
11/10/2019	22:45:40	4.55	0.303	185	5414.18	0.197	0.14	111	14.33	36.9	15.44	2.173	8.15	-60.8	247.6	5.9
11/10/2019	23:00:40	4.55	0.303	184	5423.71	0.197	0.14	110.8	14.3	36.9	15.441	2.175	8.15	-60.9	247.6	5.9
11/10/2019	23:15:40	4.55	0.303	185	5416.31	0.197	0.14	110.9	14.32	37.5	15.442	2.177	8.15	-60.9	247.5	5.8
11/10/2019	23:30:40	4.56	0.303	185	5417.09	0.197	0.14	110.6	14.27	37.5	15.444	2.182	8.15	-60.8	247.4	5.8
11/10/2019	23:45:40	4.55	0.302	184	5426.96	0.197	0.14	110.7	14.29	37.5	15.442	2.178	8.15	-60.8	247.4	5.9
11/11/2019	0:00:40	4.54	0.303	184	5426.51	0.197	0.14	110.6	14.28	37.5	15.443	2.18	8.15	-60.8	247.1	5.8
11/11/2019	0:15:40	4.54	0.303	185	5418.44	0.197	0.14	110.8	14.3	36.9	15.446	2.186	8.15	-60.8	247.3	5.8
11/11/2019	0:30:40	4.53	0.303	184	5424.83	0.197	0.14	110.8	14.32	36.9	15.443	2.181	8.15	-60.8	247.5	5.8
11/11/2019	0:45:40	4.53	0.303	184	5420.34	0.197	0.14	110.8	14.32	36.9	15.442	2.178	8.15	-60.8	247.6	5.8
11/11/2019	1:00:40	4.52	0.303	185	5417.88	0.197	0.14	110.8	14.32	36.9	15.445	2.185	8.15	-60.7	247.6	5.8
11/11/2019	1:15:40	4.51	0.303	184	5425.05	0.197	0.14	110.6	14.29	36.9	15.444	2.183	8.15	-60.7	247.7	5.8
11/11/2019	1:30:40	4.51	0.303	184	5426.63	0.197	0.14	110.7	14.31	37.5	15.443	2.18	8.15	-60.7	247.6	5.8
11/11/2019	1:45:40	4.51	0.303	184	5420.12	0.197	0.14	110.5	14.28	36.9	15.446	2.186	8.15	-60.7	247.6	5.8
11/11/2019	2:00:40	4.5	0.303	184	5427.41	0.197	0.14	110.5	14.28	37.5	15.448	2.191	8.15	-60.6	247.6	5.8
11/11/2019	2:15:40	4.5	0.303	184	5420.34	0.197	0.14	110.4	14.27	36.9	15.448	2.191	8.15	-60.6	247.6	5.8
11/11/2019	2:30:40	4.51	0.303	184	5427.41	0.197	0.14	110.6	14.3	37.5	15.448	2.19	8.15	-60.5	247.6	5.8
11/11/2019	2:45:40	4.5	0.303	184	5420.79	0.197	0.14	110.7	14.31	37.5	15.445	2.185	8.15	-60.5	247.5	5.8
11/11/2019	3:00:40	4.5	0.303	184	5420.79	0.197	0.14	110.4	14.26	37.5	15.449	2.194	8.15	-60.5	247.6	5.8
11/11/2019	3:15:40	4.5	0.303	185	5419.22	0.197	0.14	110.6	14.3	36.9	15.449	2.194	8.15	-60.5	247.5	5.8
11/11/2019	3:30:40	4.52	0.303	184	5421.69	0.197	0.14	110.6	14.29	37.5	15.451	2.197	8.15	-60.5	247.4	5.8
11/11/2019	3:45:40	4.52	0.303	185	5417.88	0.197	0.14	110.4	14.26	37.5	15.453	2.203	8.15	-60.5	247.6	5.8
11/11/2019	4:00:40	4.51	0.303	184	5422.36	0.197	0.14	110.6	14.29	38.7	15.454	2.206	8.15	-60.5	247.6	5.8
11/11/2019	4:15:40	4.51	0.303	184	5422.47	0.197	0.14	110.3	14.26	37.5	15.452	2.202	8.15	-60.5	247.7	5.8
11/11/2019	4:30:40	4.51	0.303	184	5425.95	0.197	0.14	110.3	14.25	37.5	15.45	2.195	8.15	-60.5	247.7	5.8
11/11/2019	4:45:40	4.51	0.303	184	5425.5	0.197	0.14	110.3	14.25	36.9	15.451	2.199	8.15	-60.6	247.8	5.8
11/11/2019	5:00:40	4.5	0.303	184	5425.95	0.197	0.14	110.5	14.28	36.9	15.454	2.205	8.15	-60.5	247.8	5.8
11/11/2019	5:15:40	4.5	0.303	184	5420.57	0.197	0.14	110.3	14.26	36.9	15.456	2.209	8.15	-60.5	247.7	5.8
11/11/2019	5:30:40	4.49	0.303	184	5420.45	0.197	0.14	110.6	14.29	36.9	15.459	2.217	8.15	-60.5	247.8	5.8
11/11/2019	5:45:40	4.49	0.303	184	5429.1	0.197	0.14	110.6	14.31	36.9	15.462	2.223	8.15	-60.5	247.7	5.8
11/11/2019	6:00:40	4.48	0.303	184	5421.35	0.197	0.14	110.3	14.26	37.5	15.464	2.229	8.15	-60.5	247.8	5.8
11/11/2019	6:15:40	4.48	0.303	184	5428.99	0.197	0.14	110.3	14.27	37.5	15.467	2.236	8.15	-60.5	247.8	5.8
11/11/2019	6:30:40	4.48	0.303	184	5423.37	0.197	0.14	110.3	14.26	36.9	15.468	2.237	8.15	-60.6	247.9	5.8
11/11/2019	6:45:40	4.48	0.303	184	5424.15	0.197	0.14	110.6	14.3	36.9	15.469	2.241	8.15	-60.6	247.9	5.8
11/11/2019	7:00:40	4.48	0.303	184	5426.51	0.197	0.14	110.7	14.32	36.9	15.472	2.247	8.15	-60.7	248.1	5.8
11/11/2019	7:15:40	4.48	0.303	184	5423.03	0.197	0.14	110.4	14.28	36.9	15.474	2.251	8.15	-60.7	248.1	5.8
11/11/2019	7:30:40	4.47	0.303	184	5425.73	0.197	0.14	110.4	14.28	37.5	15.475	2.255	8.15	-60.6	248.2	5.8
11/11/2019	7:45:40	4.46	0.303	184	5423.26	0.197	0.14	110.3	14.28	37.5	15.478	2.26	8.15	-60.7	248.2	5.8
11/11/2019	8:00:40	4.46	0.303	184	5424.94	0.197	0.14	110.6	14.31	37.5	15.48	2.266	8.15	-60.8	248.2	5.8
11/11/2019	8:15:40	4.45	0.303	184	5423.03	0.197	0.14	110.8	14.33	37.5	15.485	2.277	8.15	-60.8	248.2	5.8
11/11/2019	8:30:40	4.46	0.304	185	5411.73	0.198	0.15	110.8	14.34	37.5	15.488	2.283	8.15	-60.8	248.2	5.8
11/11/2019	8:45:40	4.46	0.304	185	5419.22	0.197	0.14	110.6	14.31	36.9	15.489	2.287	8.15	-60.9	248.2	5.8
11/11/2019	9:00:40	4.43	0.304	185	5416.76	0.198	0.14	110.4	14.3	36.9	15.491	2.291	8.15	-60.9	248.2	5.8
11/11/2019	9:15:40	4.43	0.304	185	5419.67	0.198	0.14	110.7	14.33	37.5	15.492	2.292	8.15	-60.8	248.2	5.8
11/11/2019	9:30:40	4.42	0.304	184	5422.36	0.197	0.14	110.7	14.33	37.5	15.492	2.294	8.15	-60.7	248.2	5.8
11/11/2019	9:45:40	4.42	0.304	184	5420.23	0.198	0.14	110.7	14.34	37.5	15.49	2.289	8.15	-60.8	248.2	5.8
11/11/2019	10:00:40	4.43	0.304	184	5422.02	0.197	0.14	110.5	14.31	36.9	15.489	2.287	8.15	-60.8	248.2	5.8
11/11/2019	10:15:40	4.44	0.304	185	5413.29	0.198	0.15	110.5	14.3	37.5	15.49	2.287	8.15	-60.8	248.2	5.8
11/11/2019	10:30:40	4.43	0.304	184	5420.34	0.198	0.14	110.4	14.3	37.5	15.489	2.286	8.15	-60.9	248.3	5.8
11/11/2019	10:45:40	4.43	0.304	185	5418.21	0.198	0.14	110.7	14.34	37.5	15.489	2.287	8.16	-60.9	248.4	5.8
11/11/2019	11:00:40	4.43	0.304	185	5414.97	0.198	0.15	110.5	14.31	36.9	15.49	2.29	8.15	-60.9	248.4	5.8
11/11/2019	11:15:40	4.43	0.304	185	5416.09	0.198	0.15	110.5	14.31	37.5	15.491	2.292	8.16	-60.9	248.5	5.8
11/11/2019	11:30:40	4.44	0.304	185	5411.28	0.198	0.15	110.7	14.34	36.9	15.49	2.287	8.16	-61	248.5	5.8
11/11/2019	11:45:40	4.43	0.304	185	5413.96	0.198	0.15	110.7	14.34	36.9	15.487	2.282	8.15	-60.9	248.5	5.8
11/11/2019	12:00:40	4.43	0.304	185	5418.55	0.198	0.14	110.6	14.33	36.9	15.488	2.284	8.16	-61	248.7	5.8
11/11/2019	12:15:40	4.43	0.304	184	5420.68	0.198	0.14	110.6	14.32	36.9	15.487	2.281	8.16	-61	248.7	5.8
11/11/2019	12:30:40	4.43	0.304	185	5417.21	0.198	0.15	110.5	14.31	37.5	15.483	2.272	8.16	-61	248.7	5.8
11/11/2019	12:45:40	4.43	0.304	185	5412.84	0.198	0.15	110.8	14.35	36.9	15.478	2.26	8.16	-61	248.8	5.8
